Date;heat_demand;el_spot_price;ef_om;gas_price;co2_price;solar_heat_flow
2019-08-08 15:00:00;54.18;30.76;221.952;11.107;5.4545319999999995;0.00030236115072789996
2019-08-08 16:00:00;52.93;35.99;264.234;11.107;5.4545319999999995;6.214260337511216e-05
2019-08-08 17:00:00;54.2;39.04;327.483;11.107;5.4545319999999995;8.858674713116306e-06
2019-08-08 18:00:00;49.19;43.05;374.607;11.107;5.4545319999999995;0.0
2019-08-08 19:00:00;44.75;43.37;410.205;11.107;5.4545319999999995;0.0
2019-08-08 20:00:00;44.91;43.63;431.9;11.107;5.4545319999999995;0.0
2019-08-08 21:00:00;45.17;42.1;445.395;11.107;5.4545319999999995;0.0
2019-08-08 22:00:00;45.72;38.12;462.089;11.107;5.4545319999999995;0.0
2019-08-08 23:00:00;55.42;34.92;468.246;11.107;5.4545319999999995;0.0
2019-08-09 00:00:00;55.9;34.57;464.531;11.107;5.4545319999999995;0.0
2019-08-09 01:00:00;55.23;33.97;462.835;11.107;5.4545319999999995;0.0
2019-08-09 02:00:00;55.39;34.06;465.978;11.107;5.4545319999999995;0.0
2019-08-09 03:00:00;56.06;33.02;475.804;11.107;5.4545319999999995;0.0
2019-08-09 04:00:00;55.83;35.99;491.633;11.107;5.4545319999999995;0.0
2019-08-09 05:00:00;55.83;44.11;483.849;11.107;5.4545319999999995;0.0
2019-08-09 06:00:00;51.59;53.92;451.009;11.107;5.4545319999999995;0.0
2019-08-09 07:00:00;42.83;49.9;416.06;11.107;5.4545319999999995;2.47584264854642e-05
2019-08-09 08:00:00;42.68;43.93;385.213;11.107;5.4545319999999995;3.648016228321835e-05
2019-08-09 09:00:00;42.69;39.84;369.006;11.107;5.4545319999999995;0.0001285290606891
2019-08-09 10:00:00;42.81;38.38;355.467;11.107;5.4545319999999995;0.0001595447741689
2019-08-09 11:00:00;46.85;37.38;344.393;11.107;5.4545319999999995;0.0001171255358408
2019-08-09 12:00:00;53.99;35.64;338.931;11.107;5.4545319999999995;0.00010390554021249999
2019-08-09 13:00:00;52.93;34.97;349.391;11.107;5.4545319999999995;9.671096018229819e-05
2019-08-09 14:00:00;43.16;34.96;362.721;11.107;5.4545319999999995;3.7840511919094275e-06
2019-08-09 15:00:00;42.94;37.79;381.839;11.107;5.4545319999999995;0.0
2019-08-09 16:00:00;50.21;40.81;406.274;11.107;5.4545319999999995;0.0
2019-08-09 17:00:00;53.67;43.66;427.437;11.107;5.4545319999999995;0.0
2019-08-09 18:00:00;52.97;43.4;442.583;11.107;5.4545319999999995;0.0
2019-08-09 19:00:00;53.46;40.07;440.519;11.107;5.4545319999999995;0.0
2019-08-09 20:00:00;44.94;37.7;414.767;11.107;5.4545319999999995;0.0
2019-08-09 21:00:00;42.27;34.26;384.662;11.107;5.4545319999999995;0.0
2019-08-09 22:00:00;42.7;31.26;351.64;11.107;5.4545319999999995;0.0
2019-08-09 23:00:00;42.38;33.54;319.203;11.107;5.4545319999999995;0.0
2019-08-10 00:00:00;42.58;29.09;301.475;11.107;5.4545319999999995;0.0
2019-08-10 01:00:00;42.78;28.7;285.108;11.107;5.4545319999999995;0.0
2019-08-10 02:00:00;42.69;26.9;268.998;11.107;5.4545319999999995;0.0
2019-08-10 03:00:00;43.28;25.0;264.991;11.107;5.4545319999999995;0.0
2019-08-10 04:00:00;49.72;20.66;256.8;11.107;5.4545319999999995;0.0
2019-08-10 05:00:00;53.47;21.84;250.998;11.107;5.4545319999999995;0.0
2019-08-10 06:00:00;53.17;28.41;236.145;11.107;5.4545319999999995;0.0
2019-08-10 07:00:00;53.02;29.17;225.656;11.107;5.4545319999999995;0.0
2019-08-10 08:00:00;52.76;26.15;199.519;11.107;5.4545319999999995;0.0
2019-08-10 09:00:00;52.93;12.59;180.386;11.107;5.4545319999999995;0.0
2019-08-10 10:00:00;52.68;5.34;179.607;11.107;5.4545319999999995;0.0001628801733274
2019-08-10 11:00:00;47.82;-4.84;169.134;11.107;5.4545319999999995;0.00010501379823749999
2019-08-10 12:00:00;43.02;-24.75;149.643;11.107;5.4545319999999995;0.0002795987002028
2019-08-10 13:00:00;42.65;-49.62;145.245;11.107;5.4545319999999995;0.0002361125312692
2019-08-10 14:00:00;42.83;-44.98;144.898;11.107;5.4545319999999995;0.0001936296253344
2019-08-10 15:00:00;43.12;-19.22;150.797;11.107;5.4545319999999995;9.756093472304474e-05
2019-08-10 16:00:00;49.95;-0.02;161.858;11.107;5.4545319999999995;0.0001882422142601
2019-08-10 17:00:00;48.62;10.61;169.51;11.107;5.4545319999999995;8.354192215106225e-06
2019-08-10 18:00:00;48.52;26.3;191.67;11.107;5.4545319999999995;0.0
2019-08-10 19:00:00;48.85;27.9;227.327;11.107;5.4545319999999995;0.0
2019-08-10 20:00:00;48.47;29.09;250.533;11.107;5.4545319999999995;0.0
2019-08-10 21:00:00;48.45;31.83;268.903;11.107;5.4545319999999995;0.0
2019-08-10 22:00:00;48.16;28.84;247.238;11.107;5.4545319999999995;0.0
2019-08-10 23:00:00;42.68;24.96;225.449;11.107;5.4545319999999995;0.0
2019-08-11 00:00:00;42.73;18.58;217.906;11.107;5.4545319999999995;0.0
2019-08-11 01:00:00;42.68;14.55;218.343;11.107;5.4545319999999995;0.0
2019-08-11 02:00:00;42.8;12.7;223.64;11.107;5.4545319999999995;0.0
2019-08-11 03:00:00;47.34;13.13;227.067;11.107;5.4545319999999995;0.0
2019-08-11 04:00:00;49.02;13.62;228.981;11.107;5.4545319999999995;0.0
2019-08-11 05:00:00;48.63;11.94;227.559;11.107;5.4545319999999995;0.0
2019-08-11 06:00:00;48.86;9.2;224.53;11.107;5.4545319999999995;0.0
2019-08-11 07:00:00;49.09;11.58;210.827;11.107;5.4545319999999995;0.0
2019-08-11 08:00:00;49.45;9.48;190.182;11.107;5.4545319999999995;0.0
2019-08-11 09:00:00;50.71;-0.09;172.212;11.107;5.4545319999999995;0.00016336795765349997
2019-08-11 10:00:00;51.16;-12.01;162.267;11.107;5.4545319999999995;0.0001730361996769
2019-08-11 11:00:00;52.35;-32.25;162.351;11.107;5.4545319999999995;0.0003933886553954
2019-08-11 12:00:00;51.33;-35.75;164.451;11.107;5.4545319999999995;0.00048792629745729997
2019-08-11 13:00:00;49.5;-9.98;171.889;11.107;5.4545319999999995;0.0003984446166414
2019-08-11 14:00:00;48.79;0.09;183.136;11.107;5.4545319999999995;0.00022078302832269998
2019-08-11 15:00:00;51.63;14.14;216.178;11.107;5.4545319999999995;0.0001981175311355
2019-08-11 16:00:00;53.1;27.53;269.486;11.107;5.4545319999999995;8.390944505459477e-05
2019-08-11 17:00:00;52.83;35.97;331.201;11.107;5.4545319999999995;0.0
2019-08-11 18:00:00;53.17;42.63;382.318;11.107;5.4545319999999995;0.0
2019-08-11 19:00:00;45.48;48.71;409.845;11.107;5.4545319999999995;0.0
2019-08-11 20:00:00;42.47;48.42;419.189;11.107;5.4545319999999995;0.0
2019-08-11 21:00:00;42.7;40.0;423.526;11.107;5.4545319999999995;0.0
2019-08-11 22:00:00;42.72;37.29;412.599;11.107;5.4545319999999995;0.0
2019-08-11 23:00:00;42.7;28.79;393.792;11.107;5.4545319999999995;0.0
2019-08-12 00:00:00;42.83;28.62;358.344;11.107;5.4545319999999995;0.0
2019-08-12 01:00:00;42.99;28.1;336.644;11.107;5.4545319999999995;0.0
2019-08-12 02:00:00;49.56;27.5;331.086;11.107;5.4545319999999995;0.0
2019-08-12 03:00:00;55.09;28.1;344.495;11.107;5.4545319999999995;0.0
2019-08-12 04:00:00;54.23;29.14;373.679;11.107;5.4545319999999995;0.0
2019-08-12 05:00:00;54.11;39.14;386.187;11.107;5.4545319999999995;0.0
2019-08-12 06:00:00;53.63;46.03;391.588;11.107;5.4545319999999995;0.0
2019-08-12 07:00:00;53.39;40.52;381.618;11.107;5.4545319999999995;0.0
2019-08-12 08:00:00;53.94;38.71;353.337;11.107;5.4545319999999995;0.00013756173474769999
2019-08-12 09:00:00;47.98;36.7;317.433;11.107;5.4545319999999995;6.88236827755775e-05
2019-08-12 10:00:00;42.73;37.9;307.87;11.107;5.4545319999999995;0.00015822243378549997
2019-08-12 11:00:00;43.06;36.18;304.031;11.107;5.4545319999999995;0.0004903801473615
2019-08-12 12:00:00;43.01;36.23;313.359;11.107;5.4545319999999995;0.00036033897594369996
2019-08-12 13:00:00;42.95;37.2;330.422;11.107;5.4545319999999995;0.0002868697991991
2019-08-12 14:00:00;48.31;37.51;344.92;11.107;5.4545319999999995;0.0001696092974446
2019-08-12 15:00:00;53.75;38.71;361.689;11.107;5.4545319999999995;0.000336223670346
2019-08-12 16:00:00;53.53;45.53;386.592;11.107;5.4545319999999995;0.0002437903600359
2019-08-12 17:00:00;54.33;60.54;417.098;11.107;5.4545319999999995;0.0
2019-08-12 18:00:00;54.18;71.5;443.946;11.107;5.4545319999999995;0.0
2019-08-12 19:00:00;53.85;70.6;468.035;11.107;5.4545319999999995;0.0002012354474318
2019-08-12 20:00:00;52.33;65.04;473.648;11.107;5.4545319999999995;0.0
2019-08-12 21:00:00;43.02;44.86;472.76;11.107;5.4545319999999995;0.0
2019-08-12 22:00:00;42.95;36.63;458.095;11.107;5.4545319999999995;0.0
2019-08-12 23:00:00;43.59;34.97;440.397;11.107;5.4545319999999995;0.0
2019-08-13 00:00:00;43.83;34.01;430.737;11.107;5.4545319999999995;0.0
2019-08-13 01:00:00;43.42;33.07;419.951;11.107;5.4545319999999995;0.0
2019-08-13 02:00:00;52.77;33.27;417.391;11.107;5.4545319999999995;0.0
2019-08-13 03:00:00;55.14;33.19;421.171;11.107;5.4545319999999995;0.0
2019-08-13 04:00:00;61.16;35.31;423.521;11.107;5.4545319999999995;0.0
2019-08-13 05:00:00;63.51;43.24;427.387;11.107;5.4545319999999995;0.0
2019-08-13 06:00:00;63.08;52.96;402.771;11.107;5.4545319999999995;0.0
2019-08-13 07:00:00;62.47;49.97;380.164;11.107;5.4545319999999995;0.0
2019-08-13 08:00:00;57.95;40.85;337.985;11.107;5.4545319999999995;0.0
2019-08-13 09:00:00;54.89;37.26;303.61;11.107;5.4545319999999995;1.624980185617906e-09
2019-08-13 10:00:00;52.75;34.85;279.97;11.107;5.4545319999999995;0.0
2019-08-13 11:00:00;43.07;32.1;263.592;11.107;5.4545319999999995;1.98592306497504e-05
2019-08-13 12:00:00;42.12;30.94;255.767;11.107;5.4545319999999995;0.0
2019-08-13 13:00:00;50.66;29.34;252.307;11.107;5.4545319999999995;1.807990375330104e-05
2019-08-13 14:00:00;53.55;29.78;259.743;11.107;5.4545319999999995;0.0002517889529006
2019-08-13 15:00:00;53.83;30.87;280.537;11.107;5.4545319999999995;4.973338473400512e-05
2019-08-13 16:00:00;54.56;35.54;331.642;11.107;5.4545319999999995;0.00018529553979339998
2019-08-13 17:00:00;54.23;38.53;386.056;11.107;5.4545319999999995;0.0
2019-08-13 18:00:00;54.4;46.81;429.853;11.107;5.4545319999999995;0.0
2019-08-13 19:00:00;54.64;49.94;455.699;11.107;5.4545319999999995;0.0
2019-08-13 20:00:00;54.56;47.92;460.804;11.107;5.4545319999999995;0.0
2019-08-13 21:00:00;54.63;41.82;463.04;11.107;5.4545319999999995;0.0
2019-08-13 22:00:00;54.35;36.3;450.44;11.107;5.4545319999999995;0.0
2019-08-13 23:00:00;54.57;32.39;428.198;11.107;5.4545319999999995;0.0
2019-08-14 00:00:00;54.52;30.45;406.281;11.107;5.4545319999999995;0.0
2019-08-14 01:00:00;54.48;28.43;400.535;11.107;5.4545319999999995;0.0
2019-08-14 02:00:00;61.75;28.27;402.796;11.107;5.4545319999999995;0.0
2019-08-14 03:00:00;63.94;29.68;410.011;11.107;5.4545319999999995;0.0
2019-08-14 04:00:00;64.52;30.57;426.242;11.107;5.4545319999999995;0.0
2019-08-14 05:00:00;63.09;38.7;445.087;11.107;5.4545319999999995;0.0
2019-08-14 06:00:00;61.39;49.42;425.97;11.107;5.4545319999999995;0.0
2019-08-14 07:00:00;61.17;45.84;388.943;11.107;5.4545319999999995;0.0
2019-08-14 08:00:00;55.37;37.77;351.837;11.107;5.4545319999999995;0.0001253949141993
2019-08-14 09:00:00;54.35;35.67;297.305;11.107;5.4545319999999995;0.0003330786007346
2019-08-14 10:00:00;53.81;34.29;263.781;11.107;5.4545319999999995;0.0003174909514218
2019-08-14 11:00:00;53.69;32.02;259.167;11.107;5.4545319999999995;0.0003934676747748
2019-08-14 12:00:00;47.33;30.0;254.852;11.107;5.4545319999999995;0.0004097352741028
2019-08-14 13:00:00;41.77;31.01;254.56;11.107;5.4545319999999995;0.0005146407527834
2019-08-14 14:00:00;42.22;32.32;261.072;11.107;5.4545319999999995;0.0004998891353503
2019-08-14 15:00:00;43.23;34.05;303.924;11.107;5.4545319999999995;0.0001994831574527
2019-08-14 16:00:00;55.22;38.53;358.597;11.107;5.4545319999999995;0.0001230769252723
2019-08-14 17:00:00;53.27;49.26;406.12;11.107;5.4545319999999995;0.0
2019-08-14 18:00:00;53.25;65.18;444.081;11.107;5.4545319999999995;0.0
2019-08-14 19:00:00;53.25;67.93;467.846;11.107;5.4545319999999995;0.0
2019-08-14 20:00:00;52.98;52.74;465.31;11.107;5.4545319999999995;0.0
2019-08-14 21:00:00;53.16;39.97;456.549;11.107;5.4545319999999995;0.0
2019-08-14 22:00:00;52.79;35.95;422.264;11.107;5.4545319999999995;0.0
2019-08-14 23:00:00;52.64;29.15;375.55;11.107;5.4545319999999995;0.0
2019-08-15 00:00:00;52.81;27.12;335.825;11.107;5.4545319999999995;0.0
2019-08-15 01:00:00;52.77;25.96;314.771;11.107;5.4545319999999995;0.0
2019-08-15 02:00:00;52.81;24.58;300.917;11.107;5.4545319999999995;0.0
2019-08-15 03:00:00;53.29;23.18;299.413;11.107;5.4545319999999995;0.0
2019-08-15 04:00:00;61.24;23.47;292.171;11.107;5.4545319999999995;0.0
2019-08-15 05:00:00;65.62;26.47;287.516;11.107;5.4545319999999995;0.0
2019-08-15 06:00:00;65.06;30.68;304.287;11.107;5.4545319999999995;0.0
2019-08-15 07:00:00;64.88;34.47;313.062;11.107;5.4545319999999995;0.0
2019-08-15 08:00:00;61.28;32.35;307.39;11.107;5.4545319999999995;0.0
2019-08-15 09:00:00;61.04;30.89;295.877;11.107;5.4545319999999995;0.0
2019-08-15 10:00:00;61.01;30.77;290.625;11.107;5.4545319999999995;0.0
2019-08-15 11:00:00;60.85;29.93;287.34;11.107;5.4545319999999995;0.0
2019-08-15 12:00:00;56.22;27.68;272.961;11.107;5.4545319999999995;0.0
2019-08-15 13:00:00;53.77;27.69;262.707;11.107;5.4545319999999995;0.0
2019-08-15 14:00:00;53.73;27.01;251.866;11.107;5.4545319999999995;0.0
2019-08-15 15:00:00;53.73;27.01;250.254;11.107;5.4545319999999995;0.0
2019-08-15 16:00:00;53.81;32.94;279.038;11.107;5.4545319999999995;0.0
2019-08-15 17:00:00;57.19;36.28;313.798;11.107;5.4545319999999995;0.0
2019-08-15 18:00:00;61.39;38.99;354.401;11.107;5.4545319999999995;0.0
2019-08-15 19:00:00;61.16;40.91;380.934;11.107;5.4545319999999995;0.0
2019-08-15 20:00:00;61.05;36.15;381.644;11.107;5.4545319999999995;0.0
2019-08-15 21:00:00;60.09;35.07;373.787;11.107;5.4545319999999995;0.0
2019-08-15 22:00:00;53.23;33.33;366.211;11.107;5.4545319999999995;0.0
2019-08-15 23:00:00;53.74;29.83;349.685;11.107;5.4545319999999995;0.0
2019-08-16 00:00:00;53.86;27.3;332.26;11.107;5.4545319999999995;0.0
2019-08-16 01:00:00;54.03;26.38;326.643;11.107;5.4545319999999995;0.0
2019-08-16 02:00:00;54.18;25.7;333.752;11.107;5.4545319999999995;0.0
2019-08-16 03:00:00;56.87;25.65;350.448;11.107;5.4545319999999995;0.0
2019-08-16 04:00:00;63.37;28.54;374.553;11.107;5.4545319999999995;0.0
2019-08-16 05:00:00;67.25;34.88;405.062;11.107;5.4545319999999995;0.0
2019-08-16 06:00:00;79.97;41.02;387.926;11.107;5.4545319999999995;0.0
2019-08-16 07:00:00;63.8;43.93;375.414;11.107;5.4545319999999995;0.0
2019-08-16 08:00:00;63.75;39.95;348.1;11.107;5.4545319999999995;0.0
2019-08-16 09:00:00;58.78;36.91;315.961;11.107;5.4545319999999995;0.0001194991506381
2019-08-16 10:00:00;55.97;34.9;294.711;11.107;5.4545319999999995;0.0001541565522777
2019-08-16 11:00:00;53.61;33.06;274.08;11.107;5.4545319999999995;0.0004379472192084
2019-08-16 12:00:00;52.33;30.54;255.225;11.107;5.4545319999999995;0.0005398691182518
2019-08-16 13:00:00;43.02;28.71;250.169;11.107;5.4545319999999995;0.0005260738889428999
2019-08-16 14:00:00;43.35;29.9;261.521;11.107;5.4545319999999995;0.0003412402861337
2019-08-16 15:00:00;52.4;31.04;286.14;11.107;5.4545319999999995;0.0002272584207245
2019-08-16 16:00:00;53.86;37.82;332.79;11.107;5.4545319999999995;3.7695618705045636e-05
2019-08-16 17:00:00;54.14;46.97;381.095;11.107;5.4545319999999995;0.0
2019-08-16 18:00:00;54.37;57.91;421.248;11.107;5.4545319999999995;0.0
2019-08-16 19:00:00;54.08;52.37;443.383;11.107;5.4545319999999995;0.0
2019-08-16 20:00:00;53.95;45.29;444.306;11.107;5.4545319999999995;0.0
2019-08-16 21:00:00;54.12;36.76;423.137;11.107;5.4545319999999995;0.0
2019-08-16 22:00:00;53.84;31.19;380.19;11.107;5.4545319999999995;0.0
2019-08-16 23:00:00;53.25;27.58;334.289;11.107;5.4545319999999995;0.0
2019-08-17 00:00:00;51.24;26.74;285.853;11.107;5.4545319999999995;0.0
2019-08-17 01:00:00;49.26;22.98;265.168;11.107;5.4545319999999995;0.0
2019-08-17 02:00:00;48.93;18.17;257.692;11.107;5.4545319999999995;0.0
2019-08-17 03:00:00;50.02;12.77;254.646;11.107;5.4545319999999995;0.0
2019-08-17 04:00:00;54.05;12.21;250.69;11.107;5.4545319999999995;0.0
2019-08-17 05:00:00;54.12;18.51;245.902;11.107;5.4545319999999995;0.0
2019-08-17 06:00:00;60.54;14.87;238.532;11.107;5.4545319999999995;0.0
2019-08-17 07:00:00;62.94;25.13;233.015;11.107;5.4545319999999995;0.0
2019-08-17 08:00:00;64.2;26.93;227.357;11.107;5.4545319999999995;0.0
2019-08-17 09:00:00;64.63;26.97;218.079;11.107;5.4545319999999995;0.0
2019-08-17 10:00:00;64.22;26.95;213.894;11.107;5.4545319999999995;0.0
2019-08-17 11:00:00;64.22;26.8;206.153;11.107;5.4545319999999995;0.0
2019-08-17 12:00:00;60.13;26.07;195.558;11.107;5.4545319999999995;0.0
2019-08-17 13:00:00;54.37;24.07;190.983;11.107;5.4545319999999995;0.0
2019-08-17 14:00:00;53.42;24.04;197.939;11.107;5.4545319999999995;0.0
2019-08-17 15:00:00;53.55;22.97;217.682;11.107;5.4545319999999995;0.0
2019-08-17 16:00:00;53.19;28.95;270.828;11.107;5.4545319999999995;0.0
2019-08-17 17:00:00;53.53;33.29;315.777;11.107;5.4545319999999995;0.0
2019-08-17 18:00:00;53.47;35.47;340.504;11.107;5.4545319999999995;0.0
2019-08-17 19:00:00;53.66;37.95;360.299;11.107;5.4545319999999995;0.0
2019-08-17 20:00:00;53.43;39.68;369.804;11.107;5.4545319999999995;0.0
2019-08-17 21:00:00;53.49;36.92;376.427;11.107;5.4545319999999995;0.0
2019-08-17 22:00:00;52.87;33.29;385.083;11.107;5.4545319999999995;0.0
2019-08-17 23:00:00;42.55;31.8;387.52;11.107;5.4545319999999995;0.0
2019-08-18 00:00:00;45.22;28.61;373.513;11.107;5.4545319999999995;0.0
2019-08-18 01:00:00;54.75;28.73;374.029;11.107;5.4545319999999995;0.0
2019-08-18 02:00:00;53.52;29.0;375.078;11.107;5.4545319999999995;0.0
2019-08-18 03:00:00;53.95;28.94;388.78;11.107;5.4545319999999995;0.0
2019-08-18 04:00:00;53.85;27.8;357.581;11.107;5.4545319999999995;0.0
2019-08-18 05:00:00;53.99;28.05;351.227;11.107;5.4545319999999995;0.0
2019-08-18 06:00:00;53.77;29.72;339.265;11.107;5.4545319999999995;0.0
2019-08-18 07:00:00;59.91;29.04;317.954;11.107;5.4545319999999995;0.0
2019-08-18 08:00:00;61.29;31.11;285.357;11.107;5.4545319999999995;0.0
2019-08-18 09:00:00;61.97;28.87;239.726;11.107;5.4545319999999995;0.0
2019-08-18 10:00:00;62.24;28.01;206.542;11.107;5.4545319999999995;0.0
2019-08-18 11:00:00;62.31;26.66;187.754;11.107;5.4545319999999995;0.0
2019-08-18 12:00:00;62.36;14.06;175.165;11.107;5.4545319999999995;0.0
2019-08-18 13:00:00;62.32;8.53;174.974;11.107;5.4545319999999995;0.0
2019-08-18 14:00:00;61.91;8.77;179.31;11.107;5.4545319999999995;0.0
2019-08-18 15:00:00;62.15;18.25;194.578;11.107;5.4545319999999995;3.405626515409582e-05
2019-08-18 16:00:00;61.29;26.59;226.173;11.107;5.4545319999999995;1.9109775489484453e-05
2019-08-18 17:00:00;56.98;31.58;277.994;11.107;5.4545319999999995;0.0
2019-08-18 18:00:00;56.61;35.89;326.125;11.107;5.4545319999999995;0.0
2019-08-18 19:00:00;56.61;36.69;345.451;11.107;5.4545319999999995;0.0
2019-08-18 20:00:00;56.52;36.96;347.65;11.107;5.4545319999999995;0.0
2019-08-18 21:00:00;56.57;36.97;361.966;11.107;5.4545319999999995;0.0
2019-08-18 22:00:00;56.41;33.81;369.601;11.107;5.4545319999999995;0.0
2019-08-18 23:00:00;56.58;28.64;346.895;11.107;5.4545319999999995;0.0
2019-08-19 00:00:00;56.61;27.45;335.09;11.107;5.4545319999999995;0.0
2019-08-19 01:00:00;59.07;26.86;325.128;11.107;5.4545319999999995;0.0
2019-08-19 02:00:00;63.17;28.16;326.057;11.107;5.4545319999999995;0.0
2019-08-19 03:00:00;65.56;27.06;331.846;11.107;5.4545319999999995;0.0
2019-08-19 04:00:00;65.82;31.18;355.717;11.107;5.4545319999999995;0.0
2019-08-19 05:00:00;69.28;36.08;382.471;11.107;5.4545319999999995;0.0
2019-08-19 06:00:00;70.41;43.89;376.767;11.107;5.4545319999999995;0.0
2019-08-19 07:00:00;70.54;41.87;347.242;11.107;5.4545319999999995;0.0
2019-08-19 08:00:00;65.2;36.98;317.169;11.107;5.4545319999999995;0.0
2019-08-19 09:00:00;58.53;34.32;281.079;11.107;5.4545319999999995;0.0
2019-08-19 10:00:00;53.92;32.06;253.267;11.107;5.4545319999999995;0.0
2019-08-19 11:00:00;54.07;29.9;231.548;11.107;5.4545319999999995;0.000430803750574
2019-08-19 12:00:00;54.58;27.9;218.896;11.107;5.4545319999999995;0.0002777310190088
2019-08-19 13:00:00;54.19;27.8;220.964;11.107;5.4545319999999995;0.00022891064912899998
2019-08-19 14:00:00;54.38;27.73;228.993;11.107;5.4545319999999995;0.00017121787402319996
2019-08-19 15:00:00;54.62;27.28;254.901;11.107;5.4545319999999995;8.240325857223053e-05
2019-08-19 16:00:00;60.62;33.06;302.947;11.107;5.4545319999999995;0.0
2019-08-19 17:00:00;62.2;38.0;363.283;11.107;5.4545319999999995;0.0
2019-08-19 18:00:00;59.71;44.57;409.844;11.107;5.4545319999999995;0.0
2019-08-19 19:00:00;58.31;52.19;436.646;11.107;5.4545319999999995;0.0
2019-08-19 20:00:00;57.99;47.95;446.568;11.107;5.4545319999999995;0.0
2019-08-19 21:00:00;57.96;40.5;461.312;11.107;5.4545319999999995;0.0
2019-08-19 22:00:00;57.51;34.92;465.91;11.107;5.4545319999999995;0.0
2019-08-19 23:00:00;55.31;31.38;418.366;11.107;5.4545319999999995;0.0
2019-08-20 00:00:00;54.52;29.74;411.607;11.107;5.4545319999999995;0.0
2019-08-20 01:00:00;54.77;29.58;403.442;11.107;5.4545319999999995;0.0
2019-08-20 02:00:00;55.18;28.67;408.624;11.107;5.4545319999999995;0.0
2019-08-20 03:00:00;60.55;30.08;422.957;11.107;5.4545319999999995;0.0
2019-08-20 04:00:00;68.58;32.39;443.124;11.107;5.4545319999999995;0.0
2019-08-20 05:00:00;71.05;38.59;453.993;11.107;5.4545319999999995;0.0
2019-08-20 06:00:00;68.0;45.75;446.498;11.107;5.4545319999999995;0.0
2019-08-20 07:00:00;66.18;48.31;426.061;11.107;5.4545319999999995;0.0
2019-08-20 08:00:00;60.84;45.13;402.224;11.107;5.4545319999999995;0.0001466588203852
2019-08-20 09:00:00;58.82;39.51;378.349;11.107;5.4545319999999995;0.00025906086872149993
2019-08-20 10:00:00;60.76;38.91;363.924;11.107;5.4545319999999995;0.0002689319639137
2019-08-20 11:00:00;59.19;37.93;361.764;11.107;5.4545319999999995;0.0001075782422693
2019-08-20 12:00:00;54.28;37.35;365.388;11.107;5.4545319999999995;5.044905965493693e-06
2019-08-20 13:00:00;54.41;37.55;373.169;11.107;5.4545319999999995;0.0002540696948332
2019-08-20 14:00:00;54.56;37.98;385.664;11.107;5.4545319999999995;0.0004004540564181
2019-08-20 15:00:00;54.71;37.82;407.402;11.107;5.4545319999999995;0.0002588544393043
2019-08-20 16:00:00;60.55;44.97;428.181;11.107;5.4545319999999995;5.751468119560625e-05
2019-08-20 17:00:00;61.27;50.05;459.538;11.107;5.4545319999999995;3.473500054119487e-06
2019-08-20 18:00:00;60.59;53.86;475.876;11.107;5.4545319999999995;0.0
2019-08-20 19:00:00;61.94;54.28;477.56;11.107;5.4545319999999995;0.0
2019-08-20 20:00:00;57.27;48.94;483.38;11.107;5.4545319999999995;0.0
2019-08-20 21:00:00;56.96;40.61;491.51;11.107;5.4545319999999995;0.0
2019-08-20 22:00:00;56.85;35.85;487.817;11.107;5.4545319999999995;0.0
2019-08-20 23:00:00;57.16;33.07;459.713;11.107;5.4545319999999995;0.0
2019-08-21 00:00:00;57.16;33.11;446.498;11.107;5.4545319999999995;0.0
2019-08-21 01:00:00;57.51;32.01;442.314;11.107;5.4545319999999995;0.0
2019-08-21 02:00:00;57.72;31.23;443.602;11.107;5.4545319999999995;0.0
2019-08-21 03:00:00;64.86;31.93;457.012;11.107;5.4545319999999995;0.0
2019-08-21 04:00:00;69.16;33.17;486.647;11.107;5.4545319999999995;0.0
2019-08-21 05:00:00;68.24;42.36;498.399;11.107;5.4545319999999995;0.0
2019-08-21 06:00:00;64.69;57.0;469.244;11.107;5.4545319999999995;0.0
2019-08-21 07:00:00;58.09;56.11;436.844;11.107;5.4545319999999995;0.0
2019-08-21 08:00:00;57.13;41.95;401.022;11.107;5.4545319999999995;0.0001097127474123
2019-08-21 09:00:00;56.37;38.0;356.709;11.107;5.4545319999999995;0.00023162302715539997
2019-08-21 10:00:00;55.24;36.97;320.278;11.107;5.4545319999999995;0.0003841779765666
2019-08-21 11:00:00;48.0;35.72;305.971;11.107;5.4545319999999995;0.0002850867625764
2019-08-21 12:00:00;44.65;34.05;306.063;11.107;5.4545319999999995;0.0005186529713741
2019-08-21 13:00:00;44.85;33.17;315.494;11.107;5.4545319999999995;0.0002617253804753
2019-08-21 14:00:00;53.14;33.03;327.576;11.107;5.4545319999999995;0.00038127521094989995
2019-08-21 15:00:00;54.79;35.79;365.091;11.107;5.4545319999999995;0.00014537378287819998
2019-08-21 16:00:00;55.09;40.62;416.305;11.107;5.4545319999999995;0.0002087754683083
2019-08-21 17:00:00;59.35;50.04;465.589;11.107;5.4545319999999995;3.345601918310704e-05
2019-08-21 18:00:00;60.76;66.75;503.682;11.107;5.4545319999999995;0.0
2019-08-21 19:00:00;60.66;68.91;514.328;11.107;5.4545319999999995;0.0
2019-08-21 20:00:00;59.73;52.9;509.256;11.107;5.4545319999999995;0.0
2019-08-21 21:00:00;60.38;44.58;517.522;11.107;5.4545319999999995;0.0
2019-08-21 22:00:00;59.73;37.94;512.576;11.107;5.4545319999999995;0.0
